HP:0003145,7,Decreased adenosylcobalamin
HP:0003146,5,Hypocholesterolemia
HP:0003147,6,Decreased circulating total IgM
HP:0003148,4,Elevated serum acid phosphatase
HP:0003149,3,Hyperuricosuria
HP:0003150,7,Glutaric aciduria
HP:0003151,5,Abnormal auditory evoked potentials
HP:0003152,5,High serum calcitriol
HP:0003153,6,Cystathioninuria
HP:0003154,4,Increased circulating ACTH level
HP:0003155,4,Elevated alkaline phosphatase
HP:0003156,5,Elevated hepatic transaminase
HP:0003157,4,Peripheral neuropathy
HP:0003158,3,Hyposthenuria
HP:0003159,6,Hyperoxaluria
HP:0003160,6,Abnormal isoelectric focusing of serum transferrin
HP:0003161,5,4-Hydroxyphenylpyruvic aciduria
HP:0003162,6,Fasting hypoglycemia
HP:0003163,3,Elevated urinary delta-aminolevulinic acid
HP:0003164,4,Hypothalamic gonadotropin-releasing hormone deficiency
HP:0003165,4,Elevated circulating parathyroid hormone level
HP:0003166,6,Increased urinary taurine
HP:0003167,6,Carnosinuria
HP:0003168,6,Dibasicaminoaciduria
HP:0003169,8,Hypoplastic iliac wing
HP:0003170,5,Abnormality of the acetabulum
HP:0003171,6,Flat acetabular roof
HP:0003172,6,Abnormality of the pubic bone
HP:0003173,7,Hypoplastic pubic bone
HP:0003174,6,Abnormality of the ischium
HP:0003175,7,Hypoplastic ischia
HP:0003176,7,Hypoplastic ilia
HP:0003177,7,Squared iliac bones
HP:0003178,7,Hypoplastic ilia
HP:0003179,6,Protrusio acetabuli
HP:0003180,6,Flat acetabular roof
HP:0003181,8,Hypoplastic iliac wing
HP:0003182,6,Shallow acetabular fossae
HP:0003183,7,Wide pubic symphysis
HP:0003184,6,Decreased hip abduction
HP:0003185,6,Short greater sciatic notch
HP:0003186,4,Inverted nipples
HP:0003187,4,Breast hypoplasia
HP:0003188,5,Hypoplastic nipples
HP:0003189,6,Long nose
HP:0003190,6,Midline defect of the nose
HP:0003191,7,Cleft ala nasi
HP:0003192,6,Short nose
HP:0003193,5,Allergic rhinitis
HP:0003194,6,Short nasal bridge
HP:0003195,6,Short nose
HP:0003196,6,Short nose
HP:0003197,1,Abnormality of the musculature
HP:0003198,3,Myopathy
HP:0003199,3,Decreased muscle mass
HP:0003200,4,Ragged-red muscle fibers
HP:0003201,3,Rhabdomyolysis
HP:0003202,4,Skeletal muscle atrophy
HP:0003203,8,Impaired oxidative burst
HP:0003204,3,Intracellular accumulation of autofluorescent lipopigment storage material
HP:0003205,4,Curvilinear intracellular accumulation of autofluorescent lipopigment storage material
HP:0003206,4,Decreased activity of NADPH oxidase
HP:0003207,5,Arterial calcification
HP:0003208,4,Fingerprint intracellular accumulation of autofluorescent lipopigment storage material
HP:0003209,4,Decreased pyruvate carboxylase activity
HP:0003210,4,Decreased methylmalonyl-CoA mutase activity
HP:0003211,7,Mildly elevated creatine kinase
HP:0003212,6,Increased circulating IgE level
HP:0003213,4,Deficient excision of UV-induced pyrimidine dimers in DNA
HP:0003214,4,Prolonged G2 phase of cell cycle
HP:0003215,6,Dicarboxylic aciduria
HP:0003216,3,Generalized amyloid deposition
HP:0003217,7,Hyperglutaminemia
HP:0003218,4,Oroticaciduria
HP:0003219,7,Ethylmalonic aciduria
HP:0003220,3,Abnormality of chromosome stability
HP:0003221,5,Chromosomal breakage induced by crosslinking agents
HP:0003222,4,Hypothyroidism
HP:0003223,7,Decreased methylcobalamin
HP:0003224,3,Increased cellular sensitivity to UV light
HP:0003225,6,Reduced coagulation factor V activity
HP:0003226,4,Rectilinear intracellular accumulation of autofluorescent lipopigment storage material
HP:0003227,5,Elevated serum creatinine
HP:0003228,7,Hypernatremia
HP:0003229,3,Prolonged whole-blood clotting time
HP:0003230,7,Undetectable light- and dark-adapted electroretinogram
HP:0003231,7,Hypertyrosinemia
HP:0003232,5,Mitochondrial malic enzyme reduced
HP:0003233,7,Decreased HDL cholesterol concentration
HP:0003234,5,Decreased plasma carnitine
HP:0003235,7,Hypermethioninemia
HP:0003236,6,Elevated serum creatine kinase
HP:0003237,6,Increased circulating IgG level
HP:0003238,4,Hyperpepsinogenemia I
HP:0003239,6,Phosphoethanolaminuria
HP:0003240,4,Increased phosphoribosylpyrophosphate synthetase level
HP:0003241,5,External genital hypoplasia
HP:0003242,6,True hermaphroditism
HP:0003243,5,Gonadal dysgenesis
HP:0003244,7,Penile hypospadias
HP:0003245,5,External genital hypoplasia
HP:0003246,7,Prominent scrotal raphe
HP:0003247,5,Overgrowth of external genitalia
HP:0003248,6,Gonadal tissue inappropriate for external genitalia or chromosomal sex
HP:0003249,4,Genital ulcers
HP:0003250,8,Aplasia of the vagina
HP:0003251,6,Male infertility
HP:0003252,4,Anteriorly displaced genitalia
HP:0003253,3,Abnormal blood ion concentration
HP:0003254,3,Abnormality of DNA repair
HP:0003255,5,Lactic acidosis
HP:0003256,3,Abnormality of the coagulation cascade
HP:0003257,1,Abnormality of the immune system
HP:0003258,3,Glyoxalase deficiency
HP:0003259,5,Elevated serum creatinine
HP:0003260,7,Hydroxyprolinemia
HP:0003261,6,Increased circulating IgA level
HP:0003262,5,Smooth muscle antibody positivity
HP:0003263,4,Decreased circulating renin level
HP:0003264,4,Deficiency of N-acetylglucosamine-1-phosphotransferase
HP:0003265,4,Neonatal hyperbilirubinemia
HP:0003266,5,Hyperphosphaturia
HP:0003267,3,Reduced orotidine 5-prime phosphate decarboxylase level
HP:0003268,6,Argininuria
HP:0003269,6,Sudanophilic leukodystrophy
HP:0003270,4,Abdominal distention
HP:0003271,3,Visceromegaly
HP:0003272,5,Abnormality of the hip bone
HP:0003273,5,Hip contracture
HP:0003274,6,Hypoplastic acetabulae
HP:0003275,6,Narrow pelvis bone
HP:0003276,5,Pelvic bone exostoses
HP:0003277,8,Constricted iliac wings
HP:0003278,6,Square pelvis bone
HP:0003279,6,Coxa magna
HP:0003280,5,Avascular necrosis of the capital femoral epiphysis
HP:0003281,5,Increased serum ferritin
HP:0003282,4,Low alkaline phosphatase
HP:0003283,6,Abnormality of enteric ganglion morphology
HP:0003284,7,Hypomagnesemia
HP:0003285,4,Abnormal electroretinogram
HP:0003286,6,Cystathioninemia
HP:0003287,4,Abnormality of mitochondrial metabolism
HP:0003288,5,Mitochondrial propionyl-CoA carboxylase defect
HP:0003289,6,Decreased circulating IgG level
HP:0003290,3,Decreased glucosephosphate isomerase level
HP:0003291,5,Decreased circulating cortisol level
HP:0003292,4,Decreased serum leptin
HP:0003293,5,Elevated hepatic transaminase
HP:0003294,6,Decreased circulating IgG level
HP:0003296,7,Hyperthreoninuria
HP:0003297,6,Hyperlysinuria
HP:0003298,7,Spina bifida occulta
HP:0003299,6,Hypoplasia of the odontoid process
HP:0003300,7,Ovoid vertebral bodies
HP:0003301,8,Irregular vertebral endplates
HP:0003302,5,Spondylolisthesis
HP:0003303,6,Scoliosis
HP:0003304,5,Spondylolysis
HP:0003305,6,Block vertebrae
HP:0003306,5,Spinal rigidity
HP:0003307,6,Hyperlordosis
HP:0003308,5,Cervical subluxation
HP:0003309,8,Ovoid thoracolumbar vertebrae
HP:0003310,5,Abnormality of the odontoid process
HP:0003311,6,Hypoplasia of the odontoid process
HP:0003312,6,Abnormal form of the vertebral bodies
HP:0003313,7,Beaking of vertebral bodies
HP:0003314,6,Kyphosis
HP:0003315,7,Beaking of vertebral bodies
HP:0003316,8,Butterfly vertebrae
HP:0003317,6,Scoliosis
HP:0003318,6,Cervical spine hypermobility
HP:0003319,5,Abnormality of the cervical spine
HP:0003320,6,C1-C2 subluxation
HP:0003321,8,Biconcave flattened vertebrae
HP:0003322,4,EMG: myopathic abnormalities
HP:0003323,4,Progressive muscle weakness
HP:0003324,4,Generalized muscle weakness
HP:0003325,3,Limb-girdle muscle weakness
HP:0003326,3,Myalgia
HP:0003327,4,Axial muscle weakness
HP:0003328,4,Abnormal hair laboratory examination
HP:0003329,5,Hair shafts flattened at irregular intervals and twisted through 180 degrees about their axes
HP:0003330,3,Abnormal bone structure
HP:0003331,5,Abnormal enchondral ossification
HP:0003332,6,Absent primary metaphyseal spongiosa
HP:0003333,4,Increased serum beta-hexosaminidase
HP:0003334,4,Elevated circulating catecholamine level
HP:0003335,4,Hypogonadotropic hypogonadism
HP:0003336,5,Abnormal enchondral ossification
HP:0003337,5,Reduced prothrombin consumption
HP:0003338,5,Focal necrosis of right ventricular muscle cells
HP:0003339,7,Pyrimidine-responsive megaloblastic anemia
HP:0003341,5,Junctional split
HP:0003342,6,Giant melanosomes in melanocytes
HP:0003343,3,Reduced glutathione synthetase level
HP:0003344,6,3-Methylglutaric aciduria
HP:0003345,5,Elevated urinary norepinephrine
HP:0003346,1,Abnormality of the immune system
HP:0003347,4,Impaired lymphocyte transformation with phytohemagglutinin
HP:0003348,7,Hyperalaninemia
HP:0003349,3,Low cholesterol esterification rate
HP:0003350,2,Abnormality of renin-angiotensin system
HP:0003351,4,Decreased circulating renin level
HP:0003352,4,Endopolyploidy on chromosome studies of bone marrow
HP:0003353,3,Propionyl-CoA carboxylase deficiency
HP:0003354,7,Hyperthreoninemia
HP:0003355,5,Aminoaciduria
HP:0003356,5,Hypoglycemia
HP:0003357,3,Thymic hormone decreased
HP:0003358,3,Elevated intracellular cystine
HP:0003359,4,Decreased urinary sulfate
HP:0003360,5,Axonal loss
HP:0003361,7,Tryptophanuria
HP:0003362,7,Increased VLDL cholesterol concentration
HP:0003363,4,Abdominal situs inversus
HP:0003364,4,Abdominal distention
HP:0003365,6,Arthralgia of the hip
HP:0003366,5,Abnormality of the femoral neck or head region
HP:0003367,6,Abnormality of the femoral neck
HP:0003368,6,Abnormality of the femoral head
HP:0003369,7,Broad femoral neck
HP:0003370,6,Flat capital femoral epiphysis
HP:0003371,6,Enlargement of the proximal femoral epiphysis
HP:0003372,7,Broad femoral neck
HP:0003373,6,Hypoplastic pelvis
HP:0003374,7,Hypoplasia of the capital femoral epiphysis
HP:0003375,6,Narrow greater sciatic notch
HP:0003376,5,Steppage gait
HP:0003377,4,Foot dorsiflexor weakness
HP:0003378,5,Axonal degeneration/regeneration
HP:0003379,8,Decreased motor nerve conduction velocity
HP:0003380,5,Decreased number of peripheral myelinated nerve fibers
HP:0003381,5,Peripheral demyelination
HP:0003382,4,Hypertrophic nerve changes
HP:0003383,5,Onion bulb formation
HP:0003384,5,Peripheral axonal atrophy
HP:0003385,5,Decreased number of peripheral myelinated nerve fibers
HP:0003386,5,Decreased number of peripheral myelinated nerve fibers
HP:0003387,6,Decreased number of large peripheral myelinated nerve fibers
HP:0003388,3,Easy fatigability
HP:0003389,5,Onion bulb formation
HP:0003390,6,Sensory axonal neuropathy
HP:0003391,5,Gowers sign
HP:0003392,5,First dorsal interossei muscle weakness
HP:0003393,6,Thenar muscle atrophy
HP:0003394,3,Muscle spasm
HP:0003395,8,Decreased motor nerve conduction velocity
HP:0003396,6,Syringomyelia
HP:0003397,6,Generalized hypotonia due to defect at the neuromuscular junction
HP:0003398,5,Abnormal synaptic transmission at the neuromuscular junction
HP:0003399,4,Fatigable weakness
HP:0003400,6,Basal lamina onion bulb formation
HP:0003401,6,Paresthesia
HP:0003402,6,Decreased miniature endplate potentials
HP:0003403,5,EMG: decremental response of compound muscle action potential to repetitive nerve stimulation
HP:0003404,8,Pain insensitivity
HP:0003405,4,Diffuse axonal swelling
HP:0003406,5,Peripheral nerve compression
HP:0003407,4,Peripheral neuropathy
HP:0003408,4,Abnormal peripheral myelination
HP:0003409,6,Distal sensory impairment of all modalities
HP:0003410,5,Sensory neuropathy
HP:0003411,6,Proximal femoral metaphyseal irregularity
HP:0003412,7,Kyphoscoliosis
HP:0003413,5,Atlantoaxial abnormality
HP:0003414,6,Atlantoaxial dislocation
HP:0003415,6,Scoliosis
HP:0003416,5,Spinal canal stenosis
HP:0003417,8,Coronal cleft vertebrae
HP:0003418,3,Back pain
HP:0003419,4,Low back pain
HP:0003420,8,Irregular vertebral endplates
HP:0003421,7,Platyspondyly
HP:0003422,6,Vertebral segmentation defect
HP:0003423,7,Thoracolumbar kyphoscoliosis
HP:0003424,7,Kyphoscoliosis
HP:0003425,6,Segmental peripheral demyelination/remyelination
HP:0003426,7,First dorsal interossei muscle atrophy
HP:0003427,6,Thenar muscle weakness
HP:0003428,4,Fatigable weakness
HP:0003429,5,CNS hypomyelination
HP:0003430,5,EMG: decremental response of compound muscle action potential to repetitive nerve stimulation
HP:0003431,8,Decreased motor nerve conduction velocity
HP:0003432,4,Proximal muscle weakness
HP:0003433,6,Myelin outfoldings
HP:0003434,6,Sensory ataxic neuropathy
HP:0003435,5,Cold-induced hand cramps
HP:0003436,6,Prolonged miniature endplate currents
HP:0003437,8,Decreased motor nerve conduction velocity
HP:0003438,5,Absent Achilles reflex
HP:0003439,6,Thoracolumbar kyphosis
HP:0003440,6,Horizontal sacrum
HP:0003441,3,Bulbar palsy
HP:0003442,6,Distal lower limb amyotrophy
HP:0003443,4,Decreased size of nerve terminals
HP:0003444,5,EMG: chronic denervation signs
HP:0003445,4,EMG: neuropathic changes
HP:0003446,6,Chronic axonal neuropathy
HP:0003447,5,Axonal loss
HP:0003448,8,Decreased sensory nerve conduction velocity
HP:0003449,4,Cold-induced muscle cramps
HP:0003450,5,Axonal regeneration
HP:0003451,4,Increased rate of premature chromosome condensation
HP:0003452,8,Increased serum iron
HP:0003453,5,Antineutrophil antibody positivity
HP:0003454,5,Platelet antibody positive
HP:0003455,6,Elevated circulating long chain fatty acid concentration
HP:0003456,3,Low urinary cyclic AMP response to PTH administration
HP:0003457,3,EMG abnormality
HP:0003458,4,EMG: myopathic abnormalities
HP:0003459,7,Polyclonal elevation of IgM
HP:0003460,7,Decreased circulating total IgA
HP:0003461,4,Increased urinary O-linked sialopeptides
HP:0003462,5,Elevated 8-dehydrocholesterol
HP:0003463,6,Increased extraneuronal autofluorescent lipopigment
HP:0003464,4,Abnormal circulating cholesterol concentration
HP:0003465,5,Elevated 8(9)-cholestenol
HP:0003466,5,Paradoxical increased cortisol secretion on dexamethasone suppression test
HP:0003467,6,Atlantoaxial instability
HP:0003468,5,Abnormal vertebral morphology
HP:0003469,5,Peripheral dysmyelination
HP:0003470,4,Paralysis
HP:0003471,4,Upper limb amyotrophy
HP:0003472,3,Hypocalcemic tetany
HP:0003473,4,Fatigable weakness
HP:0003474,5,Sensory impairment
HP:0003475,4,Proximal muscle weakness
HP:0003476,6,Distal sensory impairment
HP:0003477,5,Peripheral axonal neuropathy
HP:0003478,5,EMG: decremental response of compound muscle action potential to repetitive nerve stimulation
HP:0003479,6,Prolonged miniature endplate currents
HP:0003480,4,Abnormal cranial nerve morphology
HP:0003481,6,Segmental peripheral demyelination/remyelination
HP:0003482,4,EMG: axonal abnormality
HP:0003483,3,Abnormal peripheral nervous system morphology
HP:0003484,4,Upper limb muscle weakness
HP:0003485,3,Distal lower limb muscle weakness
HP:0003486,5,Distal amyotrophy
HP:0003487,6,Babinski sign
HP:0003488,5,Abnormal pyramidal sign
HP:0003489,5,Acute episodes of neuropathic symptoms
HP:0003490,7,Glutaric aciduria
HP:0003491,3,Elevated urine pyrophosphate
HP:0003492,3,High urinary gonadotropin level
HP:0003493,5,Antinuclear antibody positivity
HP:0003495,6,GM2-ganglioside accumulation
HP:0003496,6,Increased circulating IgM level
HP:0003497,4,Distal muscle weakness
HP:0003498,4,Disproportionate short stature
HP:0003499,4,Proportionate short stature
HP:0003500,4,Disproportionate short-trunk short stature
HP:0003501,3,Short stature
HP:0003502,5,Mild short stature
HP:0003503,5,Mild short stature
HP:0003504,5,Severe short stature
HP:0003505,5,Disproportionate short-limb short stature
HP:0003506,6,Lethal short-limbed short stature
HP:0003507,3,Short stature
HP:0003508,4,Proportionate short stature
HP:0003509,5,Disproportionate short-limb short stature
HP:0003510,5,Severe short stature
HP:0003511,4,Disproportionate tall stature
HP:0003512,3,Short stature
HP:0003513,5,Reduced ratio of renal calcium clearance to creatinine clearance
HP:0003514,5,Deficiency or absence of cytochrome b(-245)
HP:0003515,3,Tall stature
HP:0003516,3,Tall stature
HP:0003517,4,Birth length greater than 97th percentile
HP:0003518,3,Short stature
HP:0003519,3,Short stature
HP:0003520,4,Rhizomelia
HP:0003521,4,Disproportionate short-trunk short stature
HP:0003522,5,Childhood-onset short-trunk short stature
HP:0003523,6,Childhood onset short-limb short stature
HP:0003524,3,Decreased methionine synthase activity
HP:0003525,6,Elevated serum creatine kinase
HP:0003526,4,Orotic acid crystalluria
HP:0003527,3,Hyperprostaglandinuria
HP:0003528,4,Elevated calcitonin
HP:0003529,3,Parathormone-independent increased renal tubular calcium reabsorption
HP:0003530,5,Glutaric acidemia
HP:0003531,6,Elevated serum creatine kinase
HP:0003532,6,Ornithinuria
HP:0003533,3,Reduced acetaldehyde dehydrogenase level
HP:0003534,3,Reduced xanthine dehydrogenase level
HP:0003535,5,3-Methylglutaconic aciduria
HP:0003536,4,Decreased fumarate hydratase activity
HP:0003537,5,Hypouricemia
HP:0003538,3,Increased serum iduronate sulfatase level
HP:0003539,6,Coombs-positive hemolytic anemia
HP:0003540,5,Impaired platelet aggregation
HP:0003541,3,Urinary glycosaminoglycan excretion
HP:0003542,5,Increased serum pyruvate
HP:0003543,2,Ketosis
HP:0003544,3,Muscular dystrophy
HP:0003545,4,Skeletal muscle atrophy
HP:0003546,4,Exercise intolerance
HP:0003547,4,Shoulder girdle muscle weakness
HP:0003548,4,Subsarcolemmal accumulations of abnormally shaped mitochondria
HP:0003549,1,Abnormality of connective tissue
HP:0003550,6,Predominantly lower limb lymphedema
HP:0003551,4,Difficulty climbing stairs
HP:0003552,3,Muscle stiffness
HP:0003553,2,Cellulitis
HP:0003554,5,Type 2 muscle fiber atrophy
HP:0003555,4,Muscle fiber splitting
HP:0003556,5,Increased variability in muscle fiber diameter
HP:0003557,5,Increased variability in muscle fiber diameter
HP:0003558,4,Viral infection-induced rhabdomyolysis
HP:0003559,3,Muscle hyperirritability
HP:0003560,3,Muscular dystrophy
HP:0003561,4,Birth length less than 3rd percentile
HP:0003562,5,Abnormal metaphyseal vascular invasion
HP:0003563,7,Decreased LDL cholesterol concentration
HP:0003564,5,Folate-dependent fragile site at Xq28
HP:0003565,3,Elevated erythrocyte sedimentation rate
HP:0003566,8,Increased serum prostaglandin E2
HP:0003567,4,Mucopolysacchariduria
HP:0003568,3,Decreased glucosephosphate isomerase level
HP:0003569,3,Myopathy
HP:0003570,3,Molybdenum cofactor deficiency
HP:0003571,5,Propionicacidemia
HP:0003572,6,Low plasma citrulline
HP:0003573,4,Increased total bilirubin
HP:0003574,7,Positive regitine blocking test
HP:0003575,3,Increased intracellular sodium
HP:0003576,-1,Infantile onset
HP:0003577,-1,Congenital onset
HP:0003578,-1,Juvenile onset
HP:0003579,-1,Infantile onset
HP:0003580,-1,Juvenile onset
HP:0003581,-1,Adult onset
HP:0003582,-1,Juvenile onset
HP:0003583,-1,Juvenile onset
HP:0003584,-1,Late onset
HP:0003585,-1,Adult onset
HP:0003586,-1,Childhood onset
HP:0003587,-1,Insidious onset
HP:0003588,-1,Onset
HP:0003589,-1,Juvenile onset
HP:0003590,-1,Onset
HP:0003591,-1,Infantile onset
HP:0003592,-1,Juvenile onset
HP:0003593,-1,Infantile onset
HP:0003594,-1,Infantile onset
HP:0003595,-1,Congenital onset
HP:0003596,-1,Middle age onset
HP:0003597,-1,Onset
HP:0003598,-1,Adult onset
HP:0003599,-1,Infantile onset
HP:0003600,-1,Infantile onset
HP:0003601,-1,Congenital onset
HP:0003602,-1,Onset
HP:0003603,-1,Onset
HP:0003604,-1,Juvenile onset
HP:0003605,5,Lymphedema
HP:0003606,3,Absent urinary urothione
HP:0003607,5,4-Hydroxyphenylacetic aciduria
HP:0003608,5,Hypernatriuria
HP:0003609,8,Foam cells with lamellar inclusion bodies
HP:0003610,6,Fibroblast metachromasia
HP:0003611,3,Abnormal circulating lipid concentration
HP:0003612,7,Positive ferric chloride test
HP:0003613,5,Antiphospholipid antibody positivity
HP:0003614,3,Trimethylaminuria
HP:0003615,4,Increased circulating renin level
HP:0003616,5,Premature separation of centromeric heterochromatin
HP:0003617,-1,Childhood onset
HP:0003618,-1,Onset
HP:0003619,-1,Juvenile onset
HP:0003620,-1,Juvenile onset
HP:0003621,-1,Juvenile onset
HP:0003622,-1,Neonatal onset
HP:0003623,-1,Neonatal onset
HP:0003624,-1,Congenital onset
HP:0003625,-1,Juvenile onset
HP:0003626,-1,Onset
HP:0003627,-1,Adult onset
HP:0003628,-1,Onset
HP:0003629,-1,Infantile onset
HP:0003630,-1,Onset
HP:0003631,-1,Infantile onset
HP:0003632,3,Myotonia
HP:0003633,4,Exercise-induced muscle stiffness
HP:0003634,6,Amyoplasia
HP:0003635,5,Loss of subcutaneous adipose tissue in limbs
HP:0003636,4,Elevated alkaline phosphatase
HP:0003637,3,Reduced 4-Hydroxyphenylpyruvate dioxygenase level
HP:0003638,5,Increased serum lactate
HP:0003639,5,Elevated urinary epinephrine
HP:0003640,8,Foam cells in visceral organs and CNS
HP:0003641,3,Hemoglobinuria
HP:0003642,7,Type I transferrin isoform profile
HP:0003643,3,Sulfite oxidase deficiency
HP:0003644,5,Decreased beta-galactosidase activity
HP:0003645,3,Prolonged partial thromboplastin time
HP:0003646,4,Bicarbonaturia
HP:0003647,5,Electron transfer flavoprotein-ubiquinone oxidoreductase defect
HP:0003648,5,Lacticaciduria
HP:0003649,3,Abnormality of glycoside metabolism
HP:0003650,7,Foam cells
HP:0003651,7,Foam cells
HP:0003652,4,Recurrent myoglobinuria
HP:0003653,5,Cellular metachromasia
HP:0003654,3,Reduced dihydropyrimidine dehydrogenase level
HP:0003655,3,Reduced level of N-acetylglucosaminyltransferase II
HP:0003656,3,Decreased beta-glucocerebrosidase level
HP:0003657,4,Granular osmiophilic deposits (GROD) in cells
HP:0003658,7,Hypomethioninemia
HP:0003659,-1,Juvenile onset
HP:0003660,-1,Congenital onset
HP:0003661,-1,Juvenile onset
HP:0003662,-1,Adult onset
HP:0003663,-1,Onset
HP:0003664,-1,Onset
HP:0003665,6,Amyotrophy of the musculature of the pelvis
HP:0003666,-1,Congenital onset
HP:0003667,-1,Infantile onset
HP:0003668,-1,Onset
HP:0003669,-1,Adult onset
HP:0003670,-1,Juvenile onset
HP:0003671,4,Skeletal muscle atrophy
HP:0003672,-1,Infantile onset
HP:0003673,8,Coronal cleft vertebrae
HP:0003674,-1,Onset
HP:0003675,-1,Slow progression
HP:0003676,-1,Progressive
HP:0003677,-1,Slow progression
HP:0003678,-1,Rapidly progressive
HP:0003679,-1,Pace of progression
HP:0003680,-1,Nonprogressive
HP:0003681,-1,Slow progression
HP:0003682,-1,Variable progression rate
HP:0003683,7,Large beaked nose
HP:0003684,4,Spontaneous, recurrent epistaxis
HP:0003685,-1,Nonprogressive
HP:0003686,4,Generalized muscle weakness
HP:0003687,4,Centrally nucleated skeletal muscle fibers
HP:0003688,4,Cytochrome C oxidase-negative muscle fibers
HP:0003689,5,Multiple mitochondrial DNA deletions
HP:0003690,3,Limb muscle weakness
HP:0003691,5,Scapular winging
HP:0003692,4,Pelvic girdle muscle weakness
HP:0003693,5,Distal amyotrophy
HP:0003694,5,Late-onset proximal muscle weakness
HP:0003695,4,Shoulder girdle muscle weakness
HP:0003696,8,Absent epiphysis of the distal phalanx of the 5th finger
HP:0003697,5,Scapuloperoneal amyotrophy
HP:0003698,4,Difficulty standing
HP:0003699,5,Distal amyotrophy
HP:0003700,5,Generalized amyotrophy
HP:0003701,4,Proximal muscle weakness
HP:0003702,4,Skeletal muscle atrophy
HP:0003703,5,Calf muscle hypertrophy
HP:0003704,4,Scapuloperoneal weakness
HP:0003705,3,Myopathy
HP:0003706,3,Abnormal muscle fiber morphology
HP:0003707,5,Calf muscle pseudohypertrophy
HP:0003708,1,Abnormality of the musculature
HP:0003709,3,Bulbar palsy
HP:0003710,4,Exercise-induced muscle cramps
HP:0003711,4,EMG: myopathic abnormalities
HP:0003712,4,Skeletal muscle hypertrophy
HP:0003713,4,Muscle fiber necrosis
HP:0003714,6,Distal lower limb amyotrophy
HP:0003715,4,Myofibrillar myopathy
HP:0003716,3,Generalized muscular appearance from birth
HP:0003717,5,Minimal subcutaneous fat
HP:0003718,3,Myalgia
HP:0003719,5,Muscle mounding
HP:0003720,5,Generalized muscle hypertrophy
HP:0003721,4,Type 1 muscle fiber predominance
HP:0003722,5,Neck flexor weakness
HP:0003723,4,Generalized muscle weakness
HP:0003724,4,Shoulder girdle muscle atrophy
HP:0003725,3,Firm muscles
HP:0003726,4,Muscle fiber necrosis
HP:0003727,5,Tongue fasciculations
HP:0003728,5,Late-onset distal muscle weakness
HP:0003729,7,Enteroviral dermatomyositis syndrome
HP:0003730,4,EMG: myotonic runs
HP:0003731,5,Quadriceps muscle weakness
HP:0003732,3,Decreased muscle mass
HP:0003733,5,Thigh hypertrophy
HP:0003734,4,Cytochrome C oxidase-negative muscle fibers
HP:0003735,2,Abnormal skeletal muscle morphology
HP:0003736,4,Autophagic vacuoles
HP:0003737,4,Mitochondrial myopathy
HP:0003738,4,Exercise-induced myalgia
HP:0003739,6,Myoclonic spasms
HP:0003740,4,Myotonia with warm-up phenomenon
HP:0003741,4,Congenital muscular dystrophy
HP:0003742,3,Myopathy
HP:0003743,-1,Genetic anticipation
HP:0003744,-1,Genetic anticipation with paternal anticipation bias
HP:0003745,-1,Sporadic
HP:0003746,4,Skeletal muscle atrophy
HP:0003747,-1,Sporadic
HP:0003748,5,Proximal lower limb amyotrophy
HP:0003749,4,Pelvic girdle muscle weakness
HP:0003750,3,Increased muscle fatiguability
HP:0003751,3,EMG abnormality
HP:0003752,5,Episodic flaccid weakness
HP:0003753,3,EMG abnormality
HP:0003754,3,Myotonia
HP:0003755,5,Type 1 fibers relatively smaller than type 2 fibers
HP:0003756,4,Skeletal myopathy
HP:0003757,5,Loss of subcutaneous adipose tissue in limbs
HP:0003758,4,Reduced subcutaneous adipose tissue
HP:0003759,4,Hypoplasia of lymphatic vessels
HP:0003760,5,Percussion-induced rapid rolling muscle contractions
HP:0003761,3,Calcinosis
HP:0003762,8,Uterus didelphys
HP:0003763,5,Bruxism
HP:0003764,5,Nevus
HP:0003765,5,Psoriasiform dermatitis
HP:0003766,6,Cone-shaped epiphyses of the phalanges of the hand
HP:0003767,4,Intellectual disability
HP:0003768,5,Periodic paralysis
HP:0003769,-1,Sporadic
HP:0003770,4,Hypoplasia of dental enamel
HP:0003771,10,Pulp stones
HP:0003772,9,Persistence of primary teeth
HP:0003773,6,2-3 toe syndactyly
HP:0003774,7,Stage 5 chronic kidney disease
HP:0003775,5,Facial asymmetry
HP:0003776,4,Abnormality of hair texture
HP:0003777,5,Pili torti
HP:0003778,7,Short mandibular rami
HP:0003779,8,Antegonial notching of mandible
HP:0003780,5,Decreased skull ossification
HP:0003781,7,Excessive salivation
HP:0003782,4,Eunuchoid habitus
HP:0003783,3,Externally rotated/abducted legs
HP:0003784,5,Type 1 collagen overmodification
HP:0003785,6,Decreased CSF homovanillic acid
HP:0003786,4,Constipation
HP:0003787,5,Type 1 and type 2 muscle fiber minicore regions
HP:0003788,6,Generalized limb muscle atrophy
HP:0003789,4,Minicore myopathy
HP:0003790,5,Muscle fiber cytoplasmatic inclusion bodies
HP:0003791,4,Deposits immunoreactive to beta-amyloid protein
HP:0003792,3,Myotonia
HP:0003793,4,Congenital muscular dystrophy
HP:0003794,7,Delayed cranial suture closure
HP:0003795,7,Short middle phalanx of toe
HP:0003796,7,Irregular iliac crest
HP:0003797,3,Limb-girdle muscle atrophy
HP:0003798,6,Nemaline bodies
HP:0003799,5,Marked delay in bone age
HP:0003800,3,Muscle abnormality related to mitochondrial dysfunction
HP:0003801,5,Multiple mitochondrial DNA deletions
HP:0003802,3,Myopathy
